time,open,high,low,close,Volume,Volume MA
1616270400,59339.5,59430,58063.5,58146.5,416076773,418717981.35
1616284800,58146.5,58576.5,57402,57753,416459333,409736066.6
1616299200,57753,57766,56674.5,56989.5,339609259,401534692.15
1616313600,56989.5,57279,55114.5,56223.5,710751209,419664908.85
1616328000,56223.5,57550,55850,57163,409457537,425286477.5
1616342400,57163,57660,56815.5,57521,208844337,420524705.15
1616356800,57521,58125,57250,57421.5,277926699,403278286.6
1616371200,57421.5,57640,56335.5,57591,375970478,387069148.5
1616385600,57591,57921,57375.5,57653.5,220653803,381629562
1616400000,57653.5,58506,57110,57760,445028273,381600651.35
1616414400,57760,57787,56600,57085,451771422,388182083.35
1616428800,57085,57190,55493.5,55518.5,503074185,379353384.6
1616443200,55518.5,55995,53730,54090,722296774,390774913.4
1616457600,54090,55264,53751,54647.5,455092619,402047205.85
1616472000,54647.5,54750,53000,54140,682721346,418537718.3
1616486400,54140,54751.5,53810.5,54170,332647559,420212338.6
1616500800,54170,55390,54169.5,55208,453899749,432338014.15
1616515200,55208,55826.5,54855,55029.5,363295072,435853649.6
1616529600,55029.5,55075,54242.5,54394,259412661,415828827.4
1616544000,54394,54761,53536.5,54362.5,380110943,421255001.55
1616558400,54362.5,55614,53720.5,55482.5,509014563,425901891.05
1616572800,55482.5,56672.5,55482.5,56614.5,469553819,428556615.35
1616587200,56614.5,57247,56100,56323,473986703,435275487.55
1616601600,56323,56417.5,54712.5,54809.5,443242266,421900040.4
1616616000,54809.5,54809.5,51750,52244.5,1296359349,466245131
1616630400,52244.5,52764.5,51472.5,52100.5,608950250,486250426.65
1616644800,52100.5,53225.5,51900,52204.5,437382060,494223194.7
1616659200,52204.5,53078,52052.5,52151.5,459122979,498380819.75
1616673600,52151.5,52300,50475.5,50957.5,1070306962,540863477.7
1616688000,50957.5,52523.5,50563.5,52159,603404417,548782284.9
1616702400,52159,52712,51244,51321.5,363739528,544380690.2
1616716800,51321.5,52722,51272.5,52425,373279964,537890979.15
1616731200,52425,53562,52186.5,53554.5,342680753,518910178.1
1616745600,53554.5,53788,52631,52721,383026084,515306851.35
1616760000,52721,53520.5,52562,53291,345279259,498434747
1616774400,53291,54038,52894,53806.5,391915495,501398143.8
1616788800,53806.5,55118,53806.5,55081.5,401767656,498791539.15
1616803200,55081.5,55555,54540,54809.5,393913422,500322456.65
1616817600,54809.5,55330,54697,55000,318517129,503277680.05
1616832000,55000,55165,54350,54500,279508853,498247575.55
1616846400,54500,55051,54010,54966,387065371,492150115.95
1616860800,54966,56298,54966,55830.5,492492491,493297049.55
1616875200,55830.5,56682.5,55734,55869.5,303238880,484759658.4
1616889600,55869.5,56242,55601.5,56099,294847660,477339928.1
1616904000,56099,56489.5,55880,56197.5,220028552,423523388.25
1616918400,56197.5,56580,55753.5,55850.5,269261278,406538939.65
1616932800,55850.5,56398,55341.5,56398,356745312,402507102.25
1616947200,56398,56536,54750,55238,403816096,399741758.1
1616961600,55238,55878.5,54845,55788.5,331043073,362778563.65
1616976000,55788.5,55928.5,55005,55386,314377588,348327222.2
1616990400,55386,56180,54965.5,55970.5,394145144,349847503
1617004800,55970.5,58400,55970.5,57887.5,793906087,370878809.15
1617019200,57887.5,58490,57372,57753.5,488861620,378187852.5
1617033600,57753.5,58327,57247,57662,403376275,379205362.05
1617048000,57662,57943,57150,57680.5,277649622,375823880.2
1617062400,57680.5,57810.5,57121,57180,277246357,370090423.3
1617076800,57180,58326.5,57093.5,58123,335800331,366792057.05
1617091200,58123,59449,57786,59294.5,542329989,374212885.4
1617105600,59294.5,59444,58615.5,58670.5,372865326,376930295.25
1617120000,58670.5,59211,58580,59115,232472518,374578478.5
1617134400,59115,59119,58444,58812,260090699,368229744.9
1617148800,58812,59097,58417,58616,305025540,358856397.35
1617163200,58616,59950,57539.5,58200,671743638,377281635.25
1617177600,58200,58290,56899,58055.5,706309752,397854739.85
1617192000,58055.5,59560,57783.5,59400.5,588352012,416270912.85
1617206400,59400.5,59800,58494,58633.5,550263201,430321009
1617220800,58633.5,59440,58291.5,58876,457249360,435346211.4
1617235200,58876,59399,58846,59189.5,265675383,428439175.75
1617249600,59189.5,59332.5,58600,58932,361051250,429939584.6
1617264000,58932,59518.5,58120,58564,622097892,445325599.8
1617278400,58564,59324,58440,59049.5,383655605,444801122.85
1617292800,59049.5,59198.5,57960.5,58910,537831000,431997368.5
1617307200,58910,59119.5,58624.5,58806,220295224,418569048.7
1617321600,58806,60347,58505.5,59967.5,770839034,436942186.65
1617336000,59967.5,60111,59452.5,59562.5,391271207,442623265.9
1617350400,59562.5,59719.5,59288,59571.5,287692727,443145584.4
1617364800,59571.5,59678.5,58997,59556,394384116,446074773.65
1617379200,59556,59614.5,58508,58772,370265401,437471544.25
1617393600,58772,59230.5,58454,59020,307884950,434222525.45
1617408000,59020,59500,58979.5,59241.5,253846233,435291211.2
1617422400,59241.5,59594,59241.5,59400.5,218292579,433201305.2
1617436800,59400.5,59906,58813.5,59364.5,672278875,451563971.95
1617451200,59364.5,59542,58865,58865,373797246,436666652.35
1617465600,58865,59120,57736,58561.5,799443884,441323358.95
1617480000,58561.5,58561.5,56953.5,57126.5,703433329,447077424.8
1617494400,57126.5,57560,56500,57521,710639799,455096254.7
1617508800,57521,57700,57238,57654,329500318,448708802.6
1617523200,57654,57796.5,57190,57290.5,262460508,448548058.85
1617537600,57290.5,58586,57088,57982.5,552192675,458105130.1
1617552000,57982.5,58292.5,57705,58017.5,203918751,437196173.05
1617566400,58017.5,58371.5,57921,58258,167838261,426405305.85
1617580800,58258,58440,57420,57521,310803836,415053947.65
1617595200,57521,57676.5,56866.5,57303,443974648,426237918.85
1617609600,57303,57730,56824.5,57723.5,309709541,403181444.2
1617624000,57723.5,59359,57723.5,59133.5,601822516,413709009.65
1617638400,59133.5,59307,58720,59119.5,388285963,418738671.45
1617652800,59119.5,59330,58660,59330,312169772,414627954.25
1617667200,59330,59612,58630,58631,484479420,420338655.2
1617681600,58631,59070.5,58394,58599.5,360222392,422955527.3
1617696000,58599.5,58950,58271.5,58496.5,442081478,432367289.55
1617710400,58496.5,59100,57471.5,57887.5,770429409,459974131.05
1617724800,57887.5,58240,57787,58230.5,327293122,442724843.4
1617739200,58230.5,58333,57699.5,58064,270386893,437554325.75
1617753600,58064,58235,57259.5,57954.5,475084713,421336367.2
1617768000,57954.5,58686,57339.5,57920.5,771562163,424742808.9
1617782400,57920.5,57988,55800.5,56329.5,1268488193,452635228.6
1617796800,56329.5,56931.5,55705,56493,672570669,469788746.15
1617811200,56493,56777.5,55500,56123.5,665572551,489944348.3
1617825600,56123.5,56537.5,55725.5,55937.5,257232187,475196323.9
1617840000,55937.5,56661.5,55673.5,56513,283580368,479179404.75
1617854400,56513,57324,56513,57033,304104728,485992728.1
1617868800,57033,57225,56366.5,56481,310454551,485975263.85
1617883200,56481,57941,56385.5,57783,478490772,487701070.05
1617897600,57783,58149.5,57534,57749.5,347578226,489594504.3
1617912000,57749.5,58208.5,57513,58149,254986962,472252726.6
1617926400,58149,58486,57916.5,58055,259392809,465808068.9
1617940800,58055,58333,57746.5,58116.5,231023080,461750734.3
1617955200,58116.5,58945,57750.5,58530.5,441460570,459599791.8
1617969600,58530.5,58772,58090,58292.5,384970947,460837219.55
1617984000,58292.5,58520,57945.5,58377.5,239541631,450710227.2
1617998400,58377.5,58625,57922,58123,187380823,421557797.9
1618012800,58123,59266.5,57920.5,59266.5,307794549,420582869.25
1618027200,59266.5,61709.5,59266,60661.5,897582658,451942657.5
1618041600,60661.5,61110,60587.5,60624.5,391869032,447781873.45
1618056000,60624.5,60833,59916.5,60260,589450099,438676270.25
1618070400,60260,60488.5,59419,59435.5,422321017,396367911.45
1618084800,59435.5,59820,58292,59790.5,552981856,390388470.8
1618099200,59790.5,60698.5,59612.5,60259.5,390220588,376620872.65
1618113600,60259.5,60339.5,59420,59722,342965610,380907543.8
1618128000,59722,60152,59470.5,59755,305781301,382017590.45
1618142400,59755,59898.5,59259.5,59707,267847190,380204713.55
1618156800,59707,60202.5,59420,59684,283152746,378839623.3
1618171200,59684,60167.5,59541,60076,246706787,367250424.05
1618185600,60076,60433,59604.5,60332,302923631,365017694.3
1618200000,60332,61424,60120,60856,500938853,377315288.85
1618214400,60856,60923.5,59437,60204,533025308,390996913.8
1618228800,60204,60601,59688,60064,358469588,397369239.2
1618243200,60064,60175,59648,60011,228285674,386710494.4
1618257600,60011,60280,59835.5,59880.5,170541190,375989006.55
1618272000,59880.5,61107,59825,60535,301974756,379110662.8
1618286400,60535,61483,60380,61106.5,515936579,395538450.6
1618300800,61106.5,63469,61106,63062.5,1111738754,435735660.85
1618315200,63062.5,63829,62677,63499.5,562675040,418990279.95
1618329600,63499.5,63834,62567.5,62952.5,498530892,424323372.95
1618344000,62952.5,63755.5,62952,63674,286746003,409188168.15
1618358400,63674,63956,63085,63755.5,330440706,404594152.6
1618372800,63755.5,65000,63714.5,64412.5,692547664,411572443
1618387200,64412.5,64841,63125,64619.5,909462509,437534539.05
1618401600,64619.5,64736.5,62510,63151,1442860234,492529270.25
1618416000,63151,63775,61355.5,62131,1114821539,532981282.15
1618430400,62131,63112,61948.5,63071.5,324685547,535823200
1618444800,63071.5,63431,62340,63086.5,490432060,546187165.7
1618459200,63086.5,63511.5,62800,62952,389235332,553313592.95
1618473600,62952,63191.5,62131,62439.5,424424907,559388656.75
1618488000,62439.5,63211,62439.5,62835,343218766,551502652.4
1618502400,62835,63674,62367.5,63471.5,338140743,541758424.15
1618516800,63471.5,63953,63151,63323.5,288849021,538277395.8
1618531200,63323.5,63593.5,62850,63055,339292725,543827748.35
1618545600,63055,63071.5,61105,61505.5,1068032303,588702304
1618560000,61505.5,61669,60010.5,60766.5,1040480758,625627604.1
1618574400,60766.5,61765.5,60379,61711.5,739400812,636800815.75
1618588800,61711.5,61936.5,61225,61759.5,392259134,600826834.75
1618603200,61759.5,62121.5,61470,61470,189982971,582192231.3
1618617600,61470,62598,61240,62441,325614684,573546420.9
1618632000,62441,62500,62015.5,62206.5,202292464,569323743.95
1618646400,62206.5,62520,60790,60957,395875058,572595461.55
1618660800,60957,61273,60205,60399.5,641960128,570066084.75
1618675200,60399.5,60833,59673,60735,493194517,549252685.15
1618689600,60735,61038.5,60114,60114.5,192365970,486727971.95
1618704000,60114.5,60426,50876,54933.5,2361539221,549063856.05
1618718400,54933.5,56638,54166,56322,1441677655,604913461.45
1618732800,56322,56629,53211.5,53405,1141151118,637449414.35
1618747200,53405,55927,53375,55633,592170278,647596161.65
1618761600,55633,56106,55022.5,55819,355959235,644172878.05
1618776000,55819,56736.5,55706.5,56258.5,341295889,644076734.2
1618790400,56258.5,57324,55828.5,57095.5,391513325,646745363.3
1618804800,57095.5,57548.5,56520,57368,306602384,647633031.45
1618819200,57368,57553,56256,57191.5,440433399,652690065.15
1618833600,57191.5,57223.5,54376,54644.5,956701853,647123542.65
1618848000,54644.5,56100,54455,55979.5,557939888,622996499.15
1618862400,55979.5,56639,55601.5,55705.5,289676306,600510273.85
1618876800,55705.5,55819.5,53666,54538,791508209,620472727.6
1618891200,54538,55480,53405,54422,604308373,641188997.7
1618905600,54422,56470,54260.5,56353.5,593025615,654559544.25
1618920000,56353.5,56548.5,54726,55396.5,484980915,668693966.8
1618934400,55396.5,56787,55192,56629,345509800,666175703.9
1618948800,56629,57127,56200,56513.5,228147124,645485053.7
1618963200,56513.5,56802.5,55243.5,55264,331122441,637381449.9
1618977600,55264,55850,55055.5,55321,406487863,648087544.55
1618992000,55321,55750,54324,54573.5,521521601,556086663.55
1619006400,54573.5,56354,54333,56164,502748274,509140194.5
1619020800,56164,56354,55202.5,55509,256972572,464931267.2
1619035200,55509,55509.5,53668,53828.5,469297707,458787638.65
1619049600,53828.5,54607,52600,53519,841300670,483054710.4
1619064000,53519,54893.5,53518.5,54186.5,344702382,483225035.05
1619078400,54186.5,55257.5,53036,54925,544419682,490870352.9
1619092800,54925,55500,54378,54748.5,431685814,497124524.4
1619107200,54748.5,55227.5,52300,52907,834693252,516837517.05
1619121600,52907,52907,50549,51719.5,1043574140,521181131.4
1619136000,51719.5,52124.5,48599,50289.5,1141475180,550357896
1619150400,50289.5,50569,47700,47950,1027537938,587250977.6
1619164800,47950,50214.5,47530.5,50099.5,862375810,590794357.65
1619179200,50099.5,50303,48621,49880.5,692953386,595226608.3
1619193600,49880.5,50900,49517,50876,440534678,587602061.45
1619208000,50876,51269,50231.5,51137.5,277565457,577231288.55
1619222400,51137.5,51164,49415.5,50185,463275057,583119551.4
1619236800,50185,50678,49713.5,49906.5,230440248,583234207.6
1619251200,49906.5,50250,48744.5,49152.5,378232458,585589708.45
1619265600,49152.5,50399.5,48996,50263.5,348031174,582666874
1619280000,50263.5,50944,49758.5,50751,172679145,565224751.2
1619294400,50751,51075,49997.5,50120,202712784,550222976.7
1619308800,50120,50500,49689,49714,187939914,546771343.8
1619323200,49714,49906,49149.5,49708.5,204527306,533532823.75
1619337600,49708.5,50314.5,49244,49591,309763954,506955987.95
1619352000,49591,50620.5,49498.5,50314,219957437,500718740.7
1619366400,50314,50465,49298,49400,173049085,482150210.85
1619380800,49400,49621,47010,49080,635003144,492316077.35
1619395200,49080,52498,48812,52380,827638806,491963355.05
1619409600,52380,53093,52085.5,52870,328898651,456229580.6
1619424000,52870,53767.5,52330,53656,351984826,416755062.9
1619438400,53656,54000,53290.5,53634,278606384,379308485.2
1619452800,53634,54363.5,52940,54049,340422077,353210798.55
1619467200,54049,54274.5,52702,54025,414885112,339307384.85
1619481600,54025,54150,53363.5,53490.5,188887308,326725016.35
1619496000,53490.5,54900,53290.5,54561,255020973,325597792.15
1619510400,54561,55235,54405.5,55170,259498834,315408981
1619524800,55170,55386.5,54437,55051,326397811,320206859.15
1619539200,55051,55112,54345,54809.5,248648081,313727640.3
1619553600,54809.5,55487.5,54800.5,55050.5,159141693,304283166.25
1619568000,55050.5,55734,54810,54810.5,219350793,306616748.65
1619582400,54810.5,54980,53893.5,54300,317316472,312346933.05
1619596800,54300,55070.5,53980,54869.5,247758873,315337881
1619611200,54869.5,55300,54123,54351.5,243835612,317303296.3
1619625600,54351.5,55500,54274.5,55448,210200630,312325130.1
1619640000,55448,56494,54050,54869.5,565272203,329590868.4
1619654400,54869.5,55202.5,54127,54303.5,239127095,332894768.9
1619668800,54303.5,54481.5,53534,54444,272354028,314762313.1
1619683200,54444,54750,53806.5,54348.5,301643713,288462558.45
1619697600,54348.5,54545,53329,53748.5,348142293,289424740.55
1619712000,53748.5,53800,52519,52868,341146573,288882827.9
1619726400,52868,53634,52381,53524,199034369,284904227.15
1619740800,53524,53828.5,53064,53691.5,247219551,280244100.85
1619755200,53691.5,54570.5,53691,54362.5,223450188,270672354.65
1619769600,54362.5,54847.5,54122,54282,177393680,270097673.25
1619784000,54282,57264.5,54263.5,57192,645871060,289640177.6
1619798400,57192,57390,56440,57127,281462313,290738351.55
1619812800,57127,57966.5,56545,57748.5,266136340,287725278
1619827200,57748.5,58500,57516,58247,274524436,289019095.75
1619841600,58247,58497,57720,57800,187868993,290455460.75
1619856000,57800,58036.5,57257.5,57858,234783902,291227116.2
1619870400,57858,58123,57112,57420,225823850,286652485.1
1619884800,57420,58076.5,57318,57854,144247255,281476904.2
1619899200,57854,58021.5,57368,57874.5,95766185,274073432.85
1619913600,57874.5,57980,56449,56545.5,212196204,274173211.55
1619928000,56545.5,57190.5,56265.5,56705.5,230719142,257445558.5
1619942400,56705.5,57150,56095,57147,246449119,257811659.7
1619956800,57147,57325,56532,56648,185905526,253489234.6
1619971200,56648,56998,56370.5,56920,114417072,244127902.55
1619985600,56920,57193,56290,56641.5,164556190,234948597.4
1620000000,56641.5,58394.5,56609,58021.5,351591030,235470820.25
1620014400,58021.5,58910.5,57790,58875,211488205,236093512.05
1620028800,58875,59032.5,58426,58733,238416298,235653349.4
1620043200,58733,58841,57368,57686.5,462558919,247608785.95
1620057600,57686.5,58200,57228.5,57579.5,230845662,250281385.05
1620072000,57579.5,57580,56507,57191.5,285250599,232250362
1620086400,57191.5,57206,54809.5,55452.5,675084216,251931457.15
1620100800,55452.5,56354,55233,55953,262175764,251733428.35
1620115200,55953,56613,55601.5,56163.5,318132462,253913829.65
1620129600,56163.5,56324,53604.5,53838,685361422,278788451.1
1620144000,53838,54750,53152,54563,421594421,288128977.05
1620158400,54563,54837,53064.5,53262.5,250840944,289379831.75
1620172800,53262.5,55389,52857,54839.5,440453227,304190130.35
1620187200,54839.5,55310,54013,54900,263053699,312554506.05
1620201600,54900,55845,54763.5,55150.5,326035821,318246486.9
1620216000,55150.5,57686.5,55150,57587.5,646672372,339044148.4
1620230400,57587.5,57921,57125,57219.5,344726920,343958038.45
1620244800,57219.5,57687,56730,57553.5,293929450,349359234.65
1620259200,57553.5,57675,56681.5,56930,262377512,356757256.65
1620273600,56930,57615,56500,56899.5,263297046,361694299.45
1620288000,56899.5,58428.5,56866.5,58114,329138942,360571695.05
1620302400,58114,58181.5,56899,57195.5,330729087,366533739.15
1620316800,57195.5,57554,55342,56196,597017852,384463816.85
1620331200,56196,56813,55747,56417,189007046,370786223.2
1620345600,56417,57121.5,55557,55760.5,355393392,377013609.7
1620360000,55760.5,56322.5,55313,55837.5,223707196,373936439.55
1620374400,55837.5,56811,55640,56513,209668228,350665640.15
1620388800,56513,57720.5,56290,57587.5,389268846,357020294.25
1620403200,57587.5,58781.5,57258,57686.5,436974328,362962387.55
1620417600,57686.5,58151,56888,57422,219209356,339654784.25
1620432000,57422,58473,57036,58190.5,249361870,331043156.7
1620446400,58190.5,58728,57649,58599,237213443,330361781.65
1620460800,58599,59526,58479,58702.5,433818593,330030049.95
1620475200,58702.5,59548,57439,57654,451361882,339445459.1
1620489600,57654,59405.5,57654,59164.5,348804192,340583877.65
1620504000,59164.5,59646,58633.5,59000,212959436,318898230.85
1620518400,59000,59341.5,58500,58733,338917020,318607735.85
1620532800,58733,58945,57817.5,58042.5,379702478,322896387.25
1620547200,58042.5,58475.5,57620,58021,273982638,323476643.55
1620561600,58021,58055.5,56350,57455,525459456,336584764.05
1620576000,57455,57921,57126.5,57325,224600303,331357832.1
1620590400,57325,58497,57258,58299.5,209700725,325306414
1620604800,58299.5,59598.5,58156,59489,300245539,310467798.35
1620619200,59489,59806,58431,58462.5,314343852,316734638.65
1620633600,58462.5,58700.5,57455.5,58190,448798033,321404870.7
1620648000,58190,58496,56802,58450.5,611734308,340806226.3
1620662400,58450.5,58703,55603,55779.5,716030238,366124326.8
1620676800,55779.5,56260.5,53849,55912.5,881805791,390751174.05
1620691200,55912.5,56449,54502,55149,528540783,395329496.8
1620705600,55149,55850.5,54659.5,55788,294778327,399107945.35
1620720000,55788,56227.5,55233,55294,278007172,400540210.45
1620734400,55294,56214,54871,56132,458161080,411587592.3
1620748800,56132,56888,55850,56700,309313360,405362330.65
1620763200,56700,56900,56353.5,56764,152266549,390407564
1620777600,56764,57901.5,56673,57851.5,256355555,385785132.15
1620792000,57851.5,58036.5,57022,57224.5,198135695,385043945.1
1620806400,57224.5,57255.5,56067,56481,321065255,384151356.85
1620820800,56481,56940,55377,55509.5,536286135,391980539.7
1620835200,55509.5,55695,53601,54482,783799938,417471404.7
1620849600,54482,54749.5,48520,49493,1471921046,464794484.2
1620864000,49493,50780,44632.5,50468.5,1369656478,522047292.95
1620878400,50468.5,51344.5,50339.5,50887,415075818,532316047.6
1620892800,50887,50955.5,48520,49786,870846074,560846074.35
1620907200,49786,50842,49541.5,49696,543682107,572312987.1
1620921600,49696,50441.5,47048,48607,1181752490,608960709.95
1620936000,48607,49863,48430.5,49700,383665050,597557247.05
1620950400,49700,50375,49079.5,49210.5,328181738,578164822.05
1620964800,49210.5,50288.5,48887.5,50063,295833308,548866197.9
1620979200,50063,51000,49970,50619,227949504,533836633.95
1620993600,50619,51533.5,50126,51295.5,262668580,532231146.6
1621008000,51295.5,51348,50164.5,50188,205518442,528606710.1
1621022400,50188,50339,49087.5,49888,221823334,516789822.8
1621036800,49888,50671.5,49321.5,49675.5,273362263,514992267.95
1621051200,49675.5,49870,48437.5,48485,381353056,526446593.3
1621065600,48485,49300.5,47832.5,48960,452385579,536248094.5
1621080000,48960,49566.5,48697,49020,278010747,540241847.1
1621094400,49020,49051.5,46901,48101,560249967,552201082.7
1621108800,48101,48748.5,46563.5,46757,374109146,544092233.25
1621123200,46757,48442,46464,48437.5,406911681,525247820.4
1621137600,48437.5,49468.5,48100,49421,301777464,466740641.3
1621152000,49421,49788.5,48698.5,49043.5,228389426,409677288.7
1621166400,49043.5,49273.5,47698.5,47790,323249900,405085992.8
1621180800,47790,48091.5,44406,45548,1211253494,422106363.8
1621195200,45548,46479.5,43868,46436,737845661,431814541.5
1621209600,46436,46653,42836,42904,779241361,411688985.05
1621224000,42904,45290.5,42222,45177.5,982944054,441652935.25
1621238400,45177.5,45881.5,44444,45798.5,465655444,448526620.55
1621252800,45798.5,45861.5,43200,43375,645967358,466033323.05
1621267200,43375,44375.5,42134,44211,737885249,491530110.3
1621281600,44211,44996.5,42543.5,43582,569413016,506867332.1
1621296000,43582,45301,43204,44792.5,401438450,516663332.5
1621310400,44792.5,45798.5,44744.5,45159,294623418,520303336.7
1621324800,45159,45673,44655.5,45341,271472495,520208848.3
1621339200,45341,45359.5,42689,43001,834774469,542879918.95
1621353600,43001,43831,42386.5,43280,559518831,548236581.55
1621368000,43280,43563,42250,42854.5,355568341,552114461.25
1621382400,42854.5,43596,40051,40609.5,1027259686,575464947.2
1621396800,40609.5,40875,38500.5,40363.5,1193651463,616442063.05
1621411200,40363.5,40788,35821.5,38677.5,1072065242,649699741.1
1621425600,38677.5,39148,28157,37250.5,2970945402,783158138
1621440000,37250.5,40420,36200,39346.5,1644722301,853974781.75
1621454400,39346.5,40233,36771,36811,717220339,873673303.7
1621468800,36811,38624,34873,38460,827103215,854465789.75
1621483200,38460,40823,38250,39978,465031593,840825086.35
1621497600,39978,40724.5,38820,40510,375856100,820655823.3
1621512000,40510,42444,40146,41513.5,547748900,798896065.6
1621526400,41513.5,41537,38255,40177,874991945,819362890.65
1621540800,40177,41882,39564.5,40620.5,363020918,805215568.65
1621555200,40620.5,42327,40540,40782,334660735,785054342.95
1621569600,40782,40837,39315.5,39892,364668124,774817098.35
1621584000,39892,41264.5,39346.5,41178,355716080,772530979.85
1621598400,41178,41749.5,36428.5,36862,1091842116,812391914.75
1621612800,36862,37814.5,35538,36069,632008504,830418715.2
1621627200,36069,37457.5,33460,37301,567410533,817050518.4
1621641600,37301,38102,36577,36949,359568427,807052998.2
1621656000,36949,37223.5,35244,36340,340567098,806302936.05
1621670400,36340,38885,36317,38204,382039960,774041949.75
1621684800,38204,38863.5,37123,38175.5,349895349,731854144.05
1621699200,38175.5,38619,37190,37306.5,233982360,689949999.95
1621713600,37306.5,38380.5,37246,37446.5,214450115,552125235.6
1621728000,37446.5,38270.5,36653,37435.5,206583445,480218292.8
1621742400,37435.5,37436,35532.5,35887.5,262585093,457486530.5
1621756800,35887.5,35913.5,33833,35414.5,631632667,447713003.1
1621771200,35414.5,35851,32609.5,33328,763264094,462624628.15
1621785600,33328,33962,31100,33108.5,754486312,481556138.75
1621800000,33108.5,35008,33107,34711,264012460,467369316.75
1621814400,34711,35975,34704,35309.5,241473013,435693370.15
1621828800,35309.5,36924,34453,36680,240937777,429589213.1
1621843200,36680,37935.5,35954.5,37642.5,367526755,431232514.1
1621857600,37642.5,38700,37348,37573,440709461,435034580.95
1621872000,37573,39779.5,36910,39611.5,429885529,438743053.4
1621886400,39611.5,39920,38038,38842.5,270497140,397675804.6
1621900800,38842.5,39810,37871.5,38365.5,328819774,382516368.1
1621915200,38365.5,39220,37699,39009.5,311114673,369701575.1
1621929600,39009.5,39143.5,36570.5,36596.5,488768567,376161582.1
1621944000,36596.5,38511,36511,38306.5,460470504,382156752.4
1621958400,38306.5,38322,37160,37306.5,234155400,374762524.4
1621972800,37306.5,38789.5,37293,38379.5,215349435,368035228.7
1621987200,38379.5,39719.5,37784,39549.5,298492227,371260722.05
1622001600,39549.5,40880,39060,40500,316579746,376367203.6
1622016000,40500,40891.5,39431.5,39880.5,332319413,382654002
1622030400,39880.5,40362.5,38538,38796.5,401908396,389620167.15
1622044800,38796.5,39362.5,37927,38483.5,392960449,377686556.25
1622059200,38483.5,39456,38321.5,39254.5,150533509,347050027
1622073600,39254.5,39254.5,37143.5,37643.5,291267377,323889080.25
1622088000,37643.5,38419,37250.5,38292.5,190745120,320225713.25
1622102400,38292.5,39890.5,37786.5,39753.5,318643784,324084251.8
1622116800,39753.5,40444,39328,39706.5,350792057,329576965.8
1622131200,39706.5,39746.5,38543,38807.5,258143549,324107805.5
1622145600,38807.5,39190.5,38214,38513,221712339,313157949.4
1622160000,38513,38952,37729.5,38248.5,297571774,306542261.65
1622174400,38248.5,38248.5,36466,36975,416774910,313856150.15
1622188800,36975,37251,35145.5,35422,542303139,324530318.4
1622203200,35422,37265,35172.5,36749,431345941,330541881.8
1622217600,36749,36853,35563.5,35761.5,359203087,324063607.8
1622232000,35761.5,36224,34710.5,35689.5,352328331,318656499.15
1622246400,35689.5,36770,35668,36490,255592087,319728333.5
1622260800,36490,37348.5,35640,36185.5,322478644,325084793.95
1622275200,36185.5,36350,34542,35394,317860360,326053200.6
1622289600,35394,35394.5,33900,34423,476505797,334049503.15
1622304000,34423,35040,33650,34031,299582999,332412682.45
1622318400,34031,35077,33770.5,34587,204187927,322526659
1622332800,34587,34969.5,33390.5,34784,236301795,314693726.3
1622347200,34784,36200,34670.5,36002,252675985,319800850.1
1622361600,36002,36434.5,35600,36369,175891466,314032054.55
1622376000,36369,36549,35155,35517,199475728,314468584.95
1622390400,35517,36300,35341.5,36069,139042792,305488535.35
1622404800,36069,36339.5,35505,35670,115706123,293734238.65
1622419200,35670,36017,34262,34489,270402432,294347182.8
1622433600,34489,35989.5,34168.5,35862,286025228,297562827.25
1622448000,35862,37189.5,35620,36839.5,351613383,300264907.7
1622462400,36839.5,37252,36363,36975.5,343882183,296620271.35
1622476800,36975.5,37440,36561.5,36860,232144198,281112324.3
1622491200,36860,37488.5,36580,37265,147225883,266906321.4
1622505600,37265,37935,36437,36703.5,271064844,262499409.25
1622520000,36703.5,37387,36586.5,36811.5,211480588,255457022.1
1622534400,36811.5,36898.5,35913,36583.5,265596884,255957261.95
1622548800,36583.5,37414.5,35695,36199.5,483924819,264029570.7
1622563200,36199.5,36463.5,35707.5,35939,208838468,258578476.1
1622577600,35939,36777,35862,36677,116721653,240589268.9
1622592000,36677,36878.5,35922,36453,176271833,234423710.6
1622606400,36453,37398,36453,37223.5,231772551,235802941.8
1622620800,37223.5,37530.5,36888,37200,243102868,236142995.45
1622635200,37200,38199,37071,38016,275343009,237276346.65
1622649600,38016,38186,37685.5,37863.5,183180253,237640786
1622664000,37863.5,37915,37340,37534.5,144161959,234875097.55
1622678400,37534.5,37829,37160.5,37587,209859008,238415908.35
1622692800,37587,39024.5,37572.5,38624.5,368610884,251061146.4
1622707200,38624.5,39430,38540,38777,256770559,250379552.75
1622721600,38777,39233,38355,38557.5,261077117,249132147.2
1622736000,38557.5,38956.5,38441,38577.5,154150562,239259006.15
1622750400,38577.5,39200,38506.5,39180,139563775,229043085.75
1622764800,39180,39222,37338,37934,407155451,237793648.4
1622779200,37934,37934.5,36313,36596.5,379181985,249391453.5
1622793600,36596.5,37000,36250,36568,268186629,249247542.75
1622808000,36568,37100,35583,36920.5,711178910,274232458.85
1622822400,36920.5,37209.5,36730.5,36796,190012369,270453233.1
1622836800,36796,37248.5,36489.5,36840.5,195214358,256017710.05
1622851200,36840.5,37830,36635.5,37432.5,217015403,256426556.8
1622865600,37432.5,37921,37429,37601,171604803,259170714.3
